Station_Name,Date,Year,Month,Month_Name,Season,City,State,City_Tier,Latitude,Longitude,AQI,AQI_Bucket,AQI_Risk_Level,AQI_Improvement_Rate,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Prominent_Pollutant,PM25_Standard_Exceeded,PM10_Standard_Exceeded,BOD,DO,pH,Coliform_Count,Fecal_Coliform,Total_Coliform,Water_Contamination_Index,Water_Quality_Status,Water_Body_Type,River_Name,BOD_Standard_Exceeded,DO_Standard_Below,All_Vehicles,Vehicular_Emission,Adjusted_Vehicular_Emission,Veh_Reduction_Pct,Vehicular_Emission_Reduction_Scenario,Industry_Name,Industry_Sector,CO2_Emissions,SO2_Emissions,NOx_Emissions,Total_Industrial_Emission,Industry_Emission_Rank,Population_Density,GDP_Cr,Pollution_per_Capita,Pollution_vs_GDP_Ratio,Public_Transport_Usage_Percent,NCAP_Flag,River_Pollution_Rank,Relative_Humidity_Pct,Temperature_C,Scenario_Label
"Town Hall, Amritsar - PPCB",6/15/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,103,Moderate,Moderate,1.28,28.49,108.35,16.93,7.97,24.78,12,0.75,16.73,32.52,1.3,1.1,8.81,PM10,No,Yes,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/16/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,110,Moderate,Moderate,1.28,37,119.96,19.94,16.04,26.67,13.83,0.68,13.24,31.49,1.21,1.02,8.08,PM10,No,Yes,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/17/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,117,Moderate,Moderate,1.28,40.46,131.87,31.85,26.2,42.08,15.21,0.73,9.2,16.56,1.3,1.1,8.82,PM10,No,Yes,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/18/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,117,Moderate,Moderate,1.28,34.6,123.23,21.98,18.43,30.65,13.91,0.74,12.51,16.48,1.3,1.1,8.72,PM10,No,Yes,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/19/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,131,Moderate,Moderate,1.28,47.94,169.06,19.11,12.63,27.07,12.34,0.62,10.92,16.48,1.3,1.1,8.82,PM10,No,Yes,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/20/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,120,Moderate,Moderate,1.28,55.58,88.74,58.55,53.34,77.94,23.22,0.71,5.53,16.48,1.3,1.1,8.72,PM10,No,No,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/21/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,120,Moderate,Moderate,1.28,60.73,99.55,40.01,33.92,51.61,17.99,0.7,4.72,16.48,1.3,1.1,8.82,PM10,Yes,No,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/22/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,72,Satisfactory,Low,1.28,39.81,95.02,23.84,18.72,32.27,14.43,0.68,4.64,16.48,1.3,1.1,8.72,PM10,No,No,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/23/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,125,Moderate,Moderate,1.28,68.81,312.18,18.9,12.03,25.83,12.64,0.67,4.36,16.48,1.3,1.1,8.82,PM10,Yes,Yes,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/24/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,130,Moderate,Moderate,1.28,23.77,69.62,17,9.97,23.17,12.08,0.59,7.21,16.48,1.2,1.02,7.97,PM10,No,No,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/25/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,59,Satisfactory,Low,1.28,31.68,57.96,18,10.71,25.96,11.94,0.74,5.83,16.48,1.3,1.1,8.82,PM10,No,No,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/26/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,83,Satisfactory,Low,1.28,32.85,151.19,23.35,18.01,31.94,13.71,0.66,4.79,16.48,1.29,1.08,8.54,PM10,No,Yes,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/27/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,74,Satisfactory,Low,1.28,51.1,99.55,25.25,20.8,35.75,14.07,0.66,4.55,16.48,1.3,1.1,8.82,PM10,No,No,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/28/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,85,Satisfactory,Low,1.28,45.24,40,23.11,17.9,27.47,13.25,0.63,5.22,16.48,1.16,0.98,7.85,PM2.5,No,No,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/29/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,49,Good,Low,1.28,26.77,60.69,26.99,19.83,34.03,14.94,0.67,4.89,16.48,1.3,1.1,8.81,PM10,No,No,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",6/30/2020,2020,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,66,Satisfactory,Low,1.28,41.64,76.49,22.03,15.97,30.6,13.29,0.69,4.67,16.48,1.3,1.1,8.72,PM10,No,No,3.23,6.62,7.73,628,314,1926,2.71,Moderately Polluted,River,Beas,Yes,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,2,4785,883592,44.44,0.251259,32,Yes,9,41,28.6,NCAP-Scenario
"Town Hall, Amritsar - PPCB",7/1/2020,2020,7,Jul,Monsoon,Amritsar,Punjab,2,31.63,74.87,78,Satisfactory,Low,-3.32,57.67,100.99,32.81,15.11,30.2,17.73,0.59,3.48,16.48,1.3,1.1,8.82,PM10,No,Yes,2.52,6.14,7.73,164,82,4869,2.46,Acceptable,River,Beas,No,No,2659520,2356852,2127616,0,Vehicular Reduction 20%,Textiles,Agro-Industry,211901,363,467,212487,3,4676,883592,46.17,0.251259,33,Yes,2,57,34.1,NCAP-Scenario
"Town Hall, Amritsar - PPCB",8/15/2020,2020,8,Aug,Monsoon,Amritsar,Punjab,2,31.63,74.87,145.2,Moderate,Moderate,-3.66,73.89,112.08,15.32,38.29,49.78,14.78,0.86,75.95,22.21,3.69,5.17,2.22,PM10,Yes,Yes,6.151,5.012,7.911,2151,1076,5808,1.42,Acceptable,River,Beas,Yes,No,313364,266359,266359,0,Baseline,Textiles,Agro-Industry,16348,1686,2625,20659,7,3489,1030257,5.9212,0.020052,36,Yes,6,57,30.5,Scenario-Base
"Town Hall, Amritsar - PPCB",9/15/2020,2020,9,Sep,Monsoon,Amritsar,Punjab,2,31.63,74.87,155.89,Moderate,Moderate,1.98,63.47,84.27,32.34,80.84,105.09,12.69,3.5,66.87,113.71,3.17,4.44,1.9,O3,Yes,No,7.257,8.25,7.068,3132,1566,8456,1.33,Acceptable,River,Beas,Yes,No,313364,266359,266359,0,Baseline,Textiles,Agro-Industry,7233,569,2475,10277,7,3489,1030257,2.9455,0.009975,36,Yes,6,57,29.35,Scenario-Base
"Town Hall, Amritsar - PPCB",10/15/2020,2020,10,Oct,Post-Monsoon,Amritsar,Punjab,2,31.63,74.87,147.16,Moderate,Moderate,1.27,88.2,84.91,31.1,77.75,101.08,17.64,3.41,32,76.77,4.41,6.17,2.65,PM2.5,Yes,No,5.671,8.226,7.373,2450,1225,6615,1.17,Acceptable,River,Beas,Yes,No,313364,266359,266359,0,Baseline,Textiles,Agro-Industry,38394,1388,2531,42313,7,3489,1030257,12.1275,0.04107,36,Yes,6,57,22.64,Scenario-Base
"Town Hall, Amritsar - PPCB",11/15/2020,2020,11,Nov,Post-Monsoon,Amritsar,Punjab,2,31.63,74.87,199.55,Moderate,Moderate,3.29,119.65,136.67,16.14,40.35,52.46,23.93,2.24,48.05,52.12,5.98,8.38,3.59,PM10,Yes,Yes,2.713,5.01,8.239,2801,1400,7563,1.21,Acceptable,River,Beas,No,No,313364,266359,266359,0,Baseline,Textiles,Agro-Industry,24621,692,2893,28206,7,3489,1030257,8.0843,0.027378,36,Yes,6,57,22.08,Scenario-Base
"Town Hall, Amritsar - PPCB",12/15/2020,2020,12,Dec,Winter,Amritsar,Punjab,2,31.63,74.87,206.98,Poor,High,1.68,104.64,136.68,18.42,46.05,59.86,20.93,4.13,41.36,130.2,5.23,7.32,3.14,PM10,Yes,Yes,4.056,7.395,6.8,151,76,408,0.61,Good,River,Beas,Yes,No,313364,266359,266359,0,Baseline,Textiles,Agro-Industry,41804,423,2313,44540,7,3489,1030257,12.7658,0.043232,36,Yes,6,57,13.03,Scenario-Base
"Town Hall, Amritsar - PPCB",1/15/2021,2021,1,Jan,Winter,Amritsar,Punjab,2,31.63,74.87,187.95,Moderate,Moderate,3.24,113.2,133.74,4.08,10.21,13.27,22.64,4.01,30.13,79.1,5.66,7.92,3.4,PM10,Yes,Yes,4.214,6.625,7.554,1884,942,5087,0.99,Good,River,Beas,Yes,No,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,18843,1669,321,20833,7,3443,1092072,6.0508,0.019077,36,Yes,6,57,13.65,Scenario-Base
"Town Hall, Amritsar - PPCB",2/15/2021,2021,2,Feb,Winter,Amritsar,Punjab,2,31.63,74.87,147.05,Moderate,Moderate,1.62,63.82,100.03,38.62,96.54,125.5,12.76,3.7,18.52,178.45,3.19,4.47,1.91,O3,Yes,Yes,7.217,5.074,8.068,132,66,356,1.36,Acceptable,River,Beas,Yes,No,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,22730,615,1622,24967,7,3443,1092072,7.2515,0.022862,36,Yes,6,57,15.34,Scenario-Base
"Town Hall, Amritsar - PPCB",3/15/2021,2021,3,Mar,Summer,Amritsar,Punjab,2,31.63,74.87,146.88,Moderate,Moderate,2.2,72.18,87.54,5.46,13.64,17.73,14.44,2.07,37.13,57.34,3.61,5.05,2.17,PM10,Yes,No,3.781,3.774,7.258,1177,588,3178,1.03,Acceptable,River,Beas,Yes,Yes,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,42527,637,166,43330,7,3443,1092072,12.585,0.039677,36,Yes,6,57,33.97,Scenario-Base
"Town Hall, Amritsar - PPCB",4/15/2021,2021,4,Apr,Summer,Amritsar,Punjab,2,31.63,74.87,140.95,Moderate,Moderate,-0.23,90.08,89.93,39.84,99.61,129.49,18.02,2.5,78.85,75.24,4.5,6.31,2.7,NO2,Yes,No,2.213,4.4,8.257,341,170,921,0.99,Good,River,Beas,No,Yes,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,9814,420,349,10583,7,3443,1092072,3.0738,0.009691,36,Yes,6,57,34.04,Scenario-Base
"Town Hall, Amritsar - PPCB",5/15/2021,2021,5,May,Summer,Amritsar,Punjab,2,31.63,74.87,144.13,Moderate,Moderate,0.8,80.33,77.36,39.26,98.16,127.61,16.07,1.61,71.82,50.42,4.02,5.62,2.41,NO2,Yes,No,3.31,4.904,7.57,2461,1230,6645,0.98,Good,River,Beas,Yes,Yes,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,24854,747,1708,27309,7,3443,1092072,7.9317,0.025007,36,Yes,6,57,34.99,Scenario-Base
"Town Hall, Amritsar - PPCB",6/15/2021,2021,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,143.13,Moderate,Moderate,-3.85,60.34,98.35,36.66,91.65,119.15,12.07,0.98,12.05,180.36,3.02,4.22,1.81,O3,Yes,No,3.602,7.383,8.196,2543,1272,6866,1.27,Acceptable,River,Beas,Yes,No,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,11245,115,2167,13527,7,3443,1092072,3.9288,0.012387,36,Yes,6,57,28.39,Scenario-Base
"Town Hall, Amritsar - PPCB",7/15/2021,2021,7,Jul,Monsoon,Amritsar,Punjab,2,31.63,74.87,148.56,Moderate,Moderate,-2.43,76.92,79.67,38.8,96.99,126.09,15.38,4.52,32.57,42.53,3.85,5.38,2.31,NO2,Yes,No,5.122,7.522,6.747,1336,668,3607,0.91,Good,River,Beas,Yes,No,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,10458,1202,135,11795,7,3443,1092072,3.4258,0.010801,36,Yes,6,57,30.86,Scenario-Base
"Town Hall, Amritsar - PPCB",8/15/2021,2021,8,Aug,Monsoon,Amritsar,Punjab,2,31.63,74.87,144.89,Moderate,Moderate,-2.72,69.91,100.91,35.04,87.6,113.88,13.98,2.26,12.01,130.75,3.5,4.89,2.1,O3,Yes,Yes,4.105,4.104,6.904,1610,805,4347,0.98,Good,River,Beas,Yes,Yes,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,15890,860,2643,19393,7,3443,1092072,5.6326,0.017758,36,Yes,6,57,30.15,Scenario-Base
"Town Hall, Amritsar - PPCB",9/15/2021,2021,9,Sep,Monsoon,Amritsar,Punjab,2,31.63,74.87,147.44,Moderate,Moderate,0.17,68.63,101.11,12.2,30.51,39.66,13.73,2.9,73.88,130.53,3.43,4.8,2.06,O3,Yes,Yes,1.271,6.755,6.559,2589,1294,6990,0.67,Good,River,Beas,No,No,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,18733,621,1744,21098,7,3443,1092072,6.1278,0.019319,36,Yes,6,57,27.54,Scenario-Base
"Town Hall, Amritsar - PPCB",10/15/2021,2021,10,Oct,Post-Monsoon,Amritsar,Punjab,2,31.63,74.87,153.03,Moderate,Moderate,4.8,75.3,112.27,6.15,15.37,19.98,15.06,0.42,9.56,93.9,3.77,5.27,2.26,PM10,Yes,Yes,1.102,5.731,8.227,4824,2412,13025,1.25,Acceptable,River,Beas,No,No,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,42502,793,1438,44733,7,3443,1092072,12.9924,0.040962,36,Yes,6,57,21.39,Scenario-Base
"Town Hall, Amritsar - PPCB",11/15/2021,2021,11,Nov,Post-Monsoon,Amritsar,Punjab,2,31.63,74.87,188.69,Moderate,Moderate,-1.22,83.35,107.5,40.67,101.68,132.18,16.67,4.74,5.94,63.78,4.17,5.83,2.5,PM10,Yes,Yes,4.169,4.233,6.715,2957,1478,7984,1.2,Acceptable,River,Beas,Yes,Yes,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,39029,649,2652,42330,7,3443,1092072,12.2945,0.038761,36,Yes,6,57,24.62,Scenario-Base
"Town Hall, Amritsar - PPCB",12/15/2021,2021,12,Dec,Winter,Amritsar,Punjab,2,31.63,74.87,198.88,Moderate,Moderate,-0.39,106.13,109.77,28.74,71.86,93.42,21.23,3.56,31.6,38.36,5.31,7.43,3.18,PM10,Yes,Yes,4.567,6.696,8.402,4099,2050,11067,1.67,Acceptable,River,Beas,Yes,No,310284,263741,263741,0,Baseline,Textiles,Agro-Industry,20092,162,2406,22660,7,3443,1092072,6.5815,0.02075,36,Yes,6,57,15.24,Scenario-Base
"Town Hall, Amritsar - PPCB",1/15/2022,2022,1,Jan,Winter,Amritsar,Punjab,2,31.63,74.87,196.98,Moderate,Moderate,1.01,78.33,120.22,23.71,59.28,77.06,15.67,1.11,32.03,86.5,3.92,5.48,2.35,PM10,Yes,Yes,7.886,8.661,7.534,4834,2417,13052,1.81,Acceptable,River,Beas,Yes,No,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,38292,1652,955,40899,7,3471,1157597,11.7831,0.035331,36,Yes,6,57,14.49,Scenario-Base
"Town Hall, Amritsar - PPCB",2/15/2022,2022,2,Feb,Winter,Amritsar,Punjab,2,31.63,74.87,148.62,Moderate,Moderate,-3.02,78.15,87.07,22.22,55.56,72.23,15.63,3.82,60.65,59.5,3.91,5.47,2.34,PM10,Yes,No,4.14,7.407,7.485,4787,2394,12925,1.32,Acceptable,River,Beas,Yes,No,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,32717,863,897,34477,7,3471,1157597,9.9329,0.029783,36,Yes,6,57,14.43,Scenario-Base
"Town Hall, Amritsar - PPCB",3/15/2022,2022,3,Mar,Summer,Amritsar,Punjab,2,31.63,74.87,146.32,Moderate,Moderate,-0.04,80.03,99.66,17.68,44.2,57.46,16.01,3.06,46.05,9.48,4,5.6,2.4,PM10,Yes,No,1.615,7.245,7.404,769,384,2076,0.47,Good,River,Beas,No,No,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,13672,1682,781,16135,7,3471,1157597,4.6485,0.013938,36,Yes,6,57,32.81,Scenario-Base
"Town Hall, Amritsar - PPCB",4/15/2022,2022,4,Apr,Summer,Amritsar,Punjab,2,31.63,74.87,147.75,Moderate,Moderate,-2.14,83.87,95.46,36.31,90.77,118,16.77,4.45,76.54,71.52,4.19,5.87,2.52,PM10,Yes,No,2.983,6.27,8.079,3222,1611,8699,1.23,Acceptable,River,Beas,No,No,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,49660,356,364,50380,7,3471,1157597,14.5145,0.043521,36,Yes,6,57,33.63,Scenario-Base
"Town Hall, Amritsar - PPCB",5/15/2022,2022,5,May,Summer,Amritsar,Punjab,2,31.63,74.87,149.23,Moderate,Moderate,1.76,68.38,88.8,21.83,54.57,70.94,13.68,4.33,51,163.85,3.42,4.79,2.05,O3,Yes,No,2.414,7.592,7.422,4537,2268,12250,1.04,Acceptable,River,Beas,No,No,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,25821,913,2429,29163,7,3471,1157597,8.4019,0.025193,36,Yes,6,57,32.68,Scenario-Base
"Town Hall, Amritsar - PPCB",6/15/2022,2022,6,Jun,Monsoon,Amritsar,Punjab,2,31.63,74.87,152.69,Moderate,Moderate,4.42,71,111.35,6.36,15.91,20.68,14.2,2.44,48.88,54.04,3.55,4.97,2.13,PM10,Yes,Yes,1.259,6.342,8.3,2686,1343,7252,1.03,Acceptable,River,Beas,No,No,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,30257,192,2217,32666,7,3471,1157597,9.4111,0.028219,36,Yes,6,57,30.45,Scenario-Base
"Town Hall, Amritsar - PPCB",7/15/2022,2022,7,Jul,Monsoon,Amritsar,Punjab,2,31.63,74.87,154.04,Moderate,Moderate,2.37,81.64,85.29,27.5,68.76,89.39,16.33,3.21,37.09,148.2,4.08,5.71,2.45,O3,Yes,No,1.786,6.149,7.767,79,40,213,0.55,Good,River,Beas,No,No,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,40572,899,1640,43111,7,3471,1157597,12.4203,0.037242,36,Yes,6,57,27.3,Scenario-Base
"Town Hall, Amritsar - PPCB",8/15/2022,2022,8,Aug,Monsoon,Amritsar,Punjab,2,31.63,74.87,143.32,Moderate,Moderate,4.15,59.88,86.78,17.19,42.97,55.86,11.98,1.66,43.95,105.9,2.99,4.19,1.8,O3,No,No,3.497,3.813,8.238,3989,1994,10770,1.75,Acceptable,River,Beas,Yes,Yes,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,31725,1099,691,33515,7,3471,1157597,9.6557,0.028952,36,Yes,6,57,27.96,Scenario-Base
"Town Hall, Amritsar - PPCB",9/15/2022,2022,9,Sep,Monsoon,Amritsar,Punjab,2,31.63,74.87,152.65,Moderate,Moderate,-3.31,74.73,101.02,11.78,29.44,38.27,14.95,0.47,46.59,63.2,3.74,5.23,2.24,PM10,Yes,Yes,6.57,4.855,7.159,4605,2302,12434,1.5,Acceptable,River,Beas,Yes,Yes,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,15818,331,2802,18951,7,3471,1157597,5.4598,0.016371,36,Yes,6,57,26.45,Scenario-Base
"Town Hall, Amritsar - PPCB",10/15/2022,2022,10,Oct,Post-Monsoon,Amritsar,Punjab,2,31.63,74.87,145.97,Moderate,Moderate,-1.19,74.75,100.36,11.63,29.08,37.8,14.95,1.43,50.5,39.71,3.74,5.23,2.24,PM10,Yes,Yes,1.265,5.133,7.977,4491,2246,12126,1.13,Acceptable,River,Beas,No,No,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,38093,1184,2494,41771,7,3471,1157597,12.0343,0.036084,36,Yes,6,57,22.98,Scenario-Base
"Town Hall, Amritsar - PPCB",11/15/2022,2022,11,Nov,Post-Monsoon,Amritsar,Punjab,2,31.63,74.87,181.73,Moderate,Moderate,3.2,95.27,139,11.32,28.3,36.79,19.05,2.58,60.53,97.65,4.76,6.67,2.86,PM10,Yes,Yes,6.609,7.064,6.664,930,465,2511,1.08,Acceptable,River,Beas,Yes,No,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,27975,908,648,29531,7,3471,1157597,8.5079,0.025511,36,Yes,6,57,22.67,Scenario-Base
"Town Hall, Amritsar - PPCB",12/15/2022,2022,12,Dec,Winter,Amritsar,Punjab,2,31.63,74.87,185.04,Moderate,Moderate,-3.61,98.58,140.39,24.52,61.3,79.69,19.72,4.3,53.55,36.26,4.93,6.9,2.96,PM10,Yes,Yes,4.346,7.325,7.858,2679,1340,7233,1.24,Acceptable,River,Beas,Yes,No,312138,265317,265317,0,Baseline,Textiles,Agro-Industry,39110,1835,2987,43932,7,3471,1157597,12.6569,0.037951,36,Yes,6,57,16.49,Scenario-Base
"Town Hall, Amritsar - PPCB",1/15/2023,2023,1,Jan,Winter,Amritsar,Punjab,2,31.63,74.87,192.76,Moderate,Moderate,-1.3,88.2,105.05,14.2,35.51,46.16,17.64,3.74,37.81,39.42,4.41,6.17,2.65,PM10,Yes,Yes,4.38,8.114,7.563,879,440,2373,0.89,Good,River,Beas,Yes,No,307005,260954,260954,0,Baseline,Textiles,Agro-Industry,6078,1985,2358,10421,7,3394,1227053,3.0704,0.008493,36,Yes,6,57,16.83,Scenario-Base
"Town Hall, Amritsar - PPCB",2/15/2023,2023,2,Feb,Winter,Amritsar,Punjab,2,31.63,74.87,148.62,Moderate,Moderate,2.16,82.07,98.9,37.34,93.35,121.35,16.41,3.86,47.25,169.06,4.1,5.74,2.46,O3,Yes,No,4.813,6.209,7.813,4915,2458,13270,1.55,Acceptable,River,Beas,Yes,No,307005,260954,260954,0,Baseline,Textiles,Agro-Industry,18464,812,2127,21403,7,3394,1227053,6.3061,0.017443,36,Yes,6,57,14.65,Scenario-Base
"Town Hall, Amritsar - PPCB",3/15/2023,2023,3,Mar,Summer,Amritsar,Punjab,2,31.63,74.87,146.28,Moderate,Moderate,4.98,66.34,91.59,42.26,105.66,137.36,13.27,3.9,51.09,112.18,3.32,4.64,1.99,O3,Yes,No,5.047,5.623,7.464,1878,939,5071,1.06,Acceptable,River,Beas,Yes,No,307005,260954,260954,0,Baseline,Textiles,Agro-Industry,17197,566,1776,19539,7,3394,1227053,5.7569,0.015924,36,Yes,6,57,32.35,Scenario-Base
"Town Hall, Amritsar - PPCB",4/15/2023,2023,4,Apr,Summer,Amritsar,Punjab,2,31.63,74.87,145.46,Moderate,Moderate,3.3,65.77,99.71,44.93,112.32,146.02,13.15,2.93,32.69,154.83,3.29,4.6,1.97,O3,Yes,No,3.532,5.416,8.469,765,382,2066,1.15,Acceptable,River,Beas,Yes,No,307005,260954,260954,0,Baseline,Textiles,Agro-Industry,5796,439,656,6891,7,3394,1227053,2.0303,0.005616,36,Yes,6,57,35.12,Scenario-Base
"Town Hall, Amritsar - PPCB",5/15/2023,2023,5,May,Summer,Amritsar,Punjab,2,31.63,74.87,146.57,Moderate,Moderate,3.74,79.74,84.12,6.41,16.02,20.83,15.95,2.23,50.08,70.3,3.99,5.58,2.39,PM10,Yes,No,3.9,7.397,7.531,1480,740,3996,0.89,Good,River,Beas,Yes,No,307005,260954,260954,0,Baseline,Textiles,Agro-Industry,38850,1921,1866,42637,7,3394,1227053,12.5625,0.034747,36,Yes,6,57,32.3,Scenario-Base
