id,Station_Name,Date,Year,Month,Month_Name,Season,City,State,City_Tier,Latitude,Longitude,AQI,AQI_Bucket,AQI_Risk_Level,AQI_Improvement_Rate,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Prominent_Pollutant,PM25_Standard_Exceeded,PM10_Standard_Exceeded,BOD,DO,pH,Coliform_Count,Fecal_Coliform,Total_Coliform,Water_Contamination_Index,Water_Quality_Status,Water_Body_Type,River_Name,BOD_Standard_Exceeded,DO_Standard_Below,All_Vehicles,Vehicular_Emission,Adjusted_Vehicular_Emission,Veh_Reduction_Pct,Vehicular_Emission_Reduction_Scenario,Industry_Name,Industry_Sector,CO2_Emissions,SO2_Emissions,NOx_Emissions,Total_Industrial_Emission,Industry_Emission_Rank,Population_Density,GDP_Cr,Pollution_per_Capita,Pollution_vs_GDP_Ratio,Public_Transport_Usage_Percent,NCAP_Flag,River_Pollution_Rank,Relative_Humidity_Pct,Temperature_C
6405,"Anand Vihar, Delhi - Dpcc",2019-08-25,2019,8.0,Aug,Monsoon,Ahmedabad,Delhi,1.0,28.61,77.21,107.0,Moderate,Moderate,4.08,33.49,67.82,11.63,23.99,27.89,34.91,0.93,8.23,24.22,1.99,18.44,1.6,Pm10,No,No,29.54,4.9,7.41,3596.0,900000.0,8445.0,5.76,Severely Polluted,River,Yamuna,Yes,Yes,15163632.0,13762212.0,12130905.0,0.0,Vehicular Reduction 20%,Mixed Industrial,Manufacturing,197084.0,447.0,623.0,197810.0,6.0,11664.0,3201164.0,15.64,0.061886,56.0,Yes,7.0,60.0,26.2
30110,"Sector 22, Chandigarh - Cpcb",2010-08-15,2022,8.0,Aug,Monsoon,Ahmedabad,Chandigarh,2.0,30.74,76.79,119.27,Modrate,Moderate,0.74,46.5,97.0,13.28,33.2,43.16,9.3,0.98,35.52,79.05,2.33,2.55,1.4,O3,No,No,4.91,3.659,8.275,3774.0,1887.0,10190.0,1.79,Acceptable,River,Sukhna,Yes,Yes,312138.0,2412065.0,265317.0,0.0,Baseline,Light Manufacturing,Manufacturing,31725.0,1099.0,691.0,33515.0,6.0,3471.0,1649516.0,9.6557,0.020318,44.0,Yes,9.0,50.0,27.89
33271,"Bandra, Mumbai - Mpcb",2017-01-19,2017,1.0,Jan,Winter,Mumbai,Maharashtra,1.0,19.08,72.88,123.0,Moderate,Moderate,3.59,72.62,169.75,40.19,43.85,52.8,18.76,0.0,12.48,40.0,0.0,0.0,0.0,Pm10,Yes,Yes,7.715,5.19,7.125,171.0,57.5,882.5,3.715,Heavily Polluted,River,Ulhas,Yes,No,9917407.0,8522316.0,9917407.0,10.0,Baseline,Petrochemical,Manufacturing,154170.5,206.0,304.5,144819.0,5.0,22615.0,21187387.5,6.35,0.0067434999999999,48.0,No,8.5,72.0,26.5
11439,"Bandra, Mumbai - Mpcb",2015-08-30,2015,8.0,Aug,Monsoon,Mumbai,Maharashtra,1.0,19.08,72.88,67.0,Moderate,Low,0.87,13.66,53.54,17.84,13.54,56.18,11.54,0.0,10.76,32.47,0.0,2.55,1.03,Pm10,No,No,13.705,3.69,7.33,231.0,101.5,402.5,4.02999999999999,Heavily Polluted,River,Yamuna,Yes,Yes,2658674.5,6953657.0,8404209.0,10.0,Baseline,Petrochemical,Manufacturing,140083.5,247.0,387.0,140859.0,6.0,21630.5,20797629.0,6.465,0.006821,44.0,No,2.0,54.5,25.9
22611,"Rabindra Sarani, Kolkata - Wbpcb",2018-06-08,2018,6.0,Jun,Monsooon,Kolkata,West Bengal,1.0,22.57,88.36,54.0,Satisfactory,Moderate,-1.78,22.3,44.47,4.92,14.72,42.55,11.43,0.0,3.46,27.09,2.75,0.0,1.34,Pm10,No,No,6.93,4.71,7.59,16613.0,8306.0,562958.0,4.46,Heavily Polluted,River,Hooghly,Yes,No,2658674.5,4303545.0,2559808.0,20.0,Baseline,Heavy Engineering,Manufacturing,3314490.47,420.0,633.0,174737.0,7.0,26858.0,12299332.0,6.4,0.01493,55.0,No,2.0,66.0,20.4
33721,"Gvm Corporation, Visakhapatnam - Appcb",2018-09-19,2018,9.0,Sep,Monsoon,Visakhapatnam,Andhra Pradesh,1.0,17.69,78.49,119.0,Modrate,Moderate,0.01,47.77,97.0,11.63,43.66,26.0,10.27,0.97,2.73,24.79,5.12,13.07,4.65,Pm10,No,Yes,3.9,4.23,7.498,549.0,34.0,10.0,3.5,Moderately Polluted,River,Gosthani,Yes,No,2382422.0,2128604.0,2382422.0,0.0,Baseline,Steel/Port,Manufacturing,221890.0,411.0,623.0,223070.0,8.0,11664.0,172195.0,12.6789,1.29545,29.0,No,3.0,60.0,23.9
19475,"Talkatora, Lucknow - Uppcb",2015-06-15,2015,6.0,Jun,Monsoon,Lucknow,Uttar Pradesh,1.0,26.85,78.49,229.0,Poor,Moderate,-3.56,97.19,97.0,1.0,14.6,2.21,29.38,3.3,9.43,54.35,1.11,2.55,1.03,Pm2.5,Yes,No,1.735,3.85,7.28,3596.0,25.0,178.0,2.38,Acceptable,River,Gomti,No,Yes,2466126.0,2186350.0,2466126.0,20.0,Baseline,Food Processing,Agro-Industry,196007.0,2004.5,1533.0,876203.5,3.5,1933.5,990513.0,454.96,0.8975895,30.0,No,4.0,60.0,20.25
256,"Igsc Planetarium, Patna - Bspcb",2019-08-29,2019,8.0,Aug,Monsooon,Patna,Bihar,1.0,25.59,85.14,107.0,Moderate,Moderate,0.114999999999999,47.0,97.0,17.67,24.8,17.15,12.18,1.89,49.11,67.37,1.49,8.92,7.89,Pm10,No,Yes,4.91,4.135,7.498,36523.0,21534.5,102.0,4.69,Severely Polluted,River,Ganga,Yes,No,2658674.5,2412065.0,2126939.0,0.0,Vehicular Reduction 20%,Brick Kiln,Manufacturing,156896.5,338.0,623.0,157392.0,9.0,2043.0,445184.0,77.72,0.3522485,17.0,Yes,4.0,76.5,29.5
4495,"Jorapokhar, Dhanbad - Jspcb",2020-07-01,2020,7.0,Jul,Monsooon,Jorapokhar,Jharkhand,3.0,23.69,86.42,86.0,Satisfctory,Low,-1.59,51.9,102.38,20.9,14.11,24.36,7.38,1.67,10.57,18.23,0.97,2.55,1.03,Pm10,No,Yes,4.91,4.9,6.64,11292.0,6205.0,2708.0,5.23,Moderately Polluted,River,Damodar,Yes,No,2658674.5,147894.0,2559808.0,0.0,Baseline,Mining/Coal,Mining/Coal,775137.0,64306.0,88366.0,927809.0,4.0,21811.0,54420.0,4.639,2e-06,64.0,No,3.0,70.0,39.5
15454,"Kowdiar, Thiruvananthapuram - Kspcb",2017-10-02,2017,10.0,May,Post Monsoon,Thiruvananthapuram,Kerala,2.0,8.52,76.94,63.5,Satisfactory,Low,-3.88,3.88,10.5,0.99,1.49,0.48,2.23,0.16,10.78,4.3,0.97,2.55,1.03,Pm10,No,No,2.01,7.62,7.29,1103.0,3205.0,4753.0,2.49,Acceptable,River,Karamana,No,No,547500.0,27610.0,26229.5,0.0,Baseline,IT/Electronics,It/Electronics,197498.0,17580.0,623.0,261109.0,15.0,250162.0,778768.0,0.1536,0.0,27.0,No,7.0,81.0,25.9
23579,"Ernakulam South, Kochi - Kspcb",2020-03-17,2020,3.0,Mar,Summer,Kochi,Kerala,2.0,9.93,76.26,123.0,Moderate,Moderate,1.21,57.2,158.21,131.78,4.78,104.08,6.34,1.39,21.21,1.45,0.97,0.0,1.03,Pm10,No,Yes,1.57,5.69,7.97,7641.0,7356.0,2708.0,2.64,Acceptable,River,Periyar,No,No,2658674.5,60490.0,57465.5,0.0,Baseline,Shipping/Refinery,Shipping/Refinery,321265.0,51927.0,46020.0,419212.0,6.0,286358.0,988424.0,0.1996,0.0,23.0,No,4.0,78.0,25.9
868,"Bollaram, Hyderabad - Tspcb",2017-12-22,2017,12.0,Dec,Winter,Hyderabad,Telangana,1.0,17.39,78.49,195.0,Moderate,Moderate,-1.74,130.23,162.0,21.37,73.32,55.73,24.14,1.4,16.21,50.01,6.94,38.49,7.58,Pm10,Yes,Yes,5.86,3.78,7.498,208.0,25.0,458239.0,3.77,Heavily Polluted,River,Musi,Yes,Yes,7154040.0,6365702.0,7154040.0,0.0,Baseline,Pharma/Chemical,Manufacturing,203002.0,301.0,433.0,203736.0,8.0,19966.0,8013410.0,10.32,0.025802,43.0,No,5.0,55.0,27.8
6305,"Bandra, Mumbai - Mpcb",2019-04-17,2019,4.0,Apr,Summer,Mumbai,Maharashtra,1.0,19.08,72.88,123.0,Satisfctory,Low,-2.07,13.15,97.0,21.7,20.49,42.2,7.21,1.69,10.78,19.05,0.17,0.0,0.0,Pm10,No,No,7.93999999999999,5.59,7.24499999999999,219.0,37.0,215.0,3.65,Heavily Polluted,River,Ulhas,Yes,No,11135319.0,10095443.0,8908254.5,0.0,Vehicular Reduction 20%,Petrochemical,Manufacturing,197498.0,284.0,419.0,172617.0,6.0,11664.0,24139588.0,7.73,0.007151,53.5,Yes,6.5,55.5,25.9
9713,"Bollaram, Hyderabad - Tspcb",2017-10-11,2017,10.0,Oct,Post-Monsoon,Hyderabad,Telangana,1.0,17.39,78.49,113.0,Modrate,Moderate,-1.945,27.38,51.78,6.99,25.01,4.63,9.16,0.19,4.3,43.76,0.78,4.89,0.52,Pm10,No,No,6.305,4.01,9.045,246.0,25.0,651956.0,3.965,Heavily Polluted,River,Musi,Yes,No,7248359.0,6416179.5,7248359.0,0.0,Baseline,Pharma/Chemical,Manufacturing,163627.5,216.0,623.0,164202.0,7.0,20217.0,8237758.5,8.045,0.0200585,35.5,No,5.0,56.5,23.45
19849,"Jorapokhar, Dhanbad - Jspcb",2020-03-31,2020,3.0,Mar,Summr,Jorapokhar,Jharkhand,3.0,22.57,86.42,125.0,Moderate,Moderate,-2.92,57.22,79.48,25.96,11.33,24.36,8.85,2.19,10.78,37.94,1.11,2.55,1.03,Pm10,No,No,6.32,4.9,7.498,1235.0,3443.0,2708.0,4.4,Moderately Polluted,River,Damodar,Yes,No,2658674.5,356260.0,338447.0,0.0,Baseline,Mining/Coal,Mining/Coal,1261863.0,157880.0,74162.0,1493905.0,2.0,21673.0,58383.0,7.4695,3e-06,36.0,No,24.0,67.0,33.5
27502,"Alandur, Chennai - Tnpcb",2015-03-21,2015,3.0,Mar,Summer,Chennai,Tamil Nadu,1.0,13.08,80.27,95.0,Satisfctory,Low,-0.77,53.08,31.58,24.83,36.81,15.25,11.76,0.81,13.96,54.8,0.73,1.04,1.03,O3,No,No,8.96,3.33,7.69,13787.0,3152.0,2046.0,3.605,Acceptable,River,Cooum,Yes,No,5300867.0,4591933.0,5300867.0,20.0,Baseline,Automobile,Manufacturing,98741.0,197.0,164.0,99102.0,9.0,28122.0,17167339.0,3.52,0.005645,54.0,No,3.0,67.0,21.7
1498,"Bandra, Mumbai - Mpcb",2019-01-03,2019,1.0,Jan,Winter,Lucknow,Uttar Pradesh,1.0,26.85,78.49,123.0,Severe,Critical,1.36,53.08,97.0,11.63,23.99,44.7,34.08,0.98,9.0,24.84,0.09,2.55,1.03,Pm2.5,Yes,No,4.91,8.46,7.21,50.0,25.0,157.0,1.86,Acceptable,River,Gomti,No,No,3471212.0,3050234.0,2776969.0,20.0,Vehicular Reduction 20%,Food Processing,Agro-Industry,222843.0,543.0,751.0,224137.0,5.0,2019.0,1159218.0,114.41,0.192307,40.0,Yes,4.0,68.0,25.9
1952,"Town Hall, Amritsar - Ppcb",2019-12-06,2019,12.0,May,Wintr,Amritsar,Punjab,2.0,31.63,74.87,106.0,Moderate,Moderate,6.9,54.62,84.09,10.47,11.54,20.38,5.25,0.24,11.64,32.47,2.42,2.96,2.0,Pm10,No,No,1.575,8.86,7.97,163.5,81.0,1002.0,1.355,Acceptable,River,Beas,No,Yes,2305466.0,2159254.0,1844372.5,0.0,Vehicular Reduction 20%,Textiles,Agro-Industry,58619.0,87.0,133.0,58813.0,2.0,11664.0,855181.5,12.6789,0.067102,32.0,Yes,5.0,57.5,25.9
26394,"Civic Centre, Brajrajnagar - Ospcb",2020-04-26,2020,4.0,Apr,Summmer,Brajrajnagar,Odisha,3.0,21.82,83.92,55.0,Satisfactory,Moderate,0.74,18.0,42.35,12.23,23.99,0.0,22.68,0.35,4.59,20.32,0.05,2.55,1.03,Pm10,No,No,4.33,4.19,7.5,5448.0,1303.0,11560.0,3.69,Acceptable,River,Yamuna,Yes,No,78318.0,95990.0,91190.5,0.0,Baseline,Coal/Power,Coal/Power,649145.0,59521.0,61980.0,770646.0,21.0,28672.0,69665.0,5.1376,1e-06,36.0,No,21.0,61.0,21.4
31261,"Btm Layout, Bengaluru - Kspcb",2019-03-23,2019,3.0,Mar,Summer,Bengaluru,Karnataka,1.0,12.97,77.59,119.0,Modrate,Moderate,6.12,53.08,102.51,6.71,34.12,26.0,15.49,0.97,5.8,32.47,1.33,4.96,1.03,Pm10,No,Yes,3.66,5.94,7.25,27189.0,12337.0,3061.0,3.23,Moderately Polluted,River,Arkavathi,Yes,No,9396562.0,8363304.0,7517249.0,0.0,Vehicular Reduction 20%,IT/Electronics,Agro-Industry,167408.0,276.0,466.0,168044.0,5.0,4818.0,3226672.0,35.58,0.053828,46.0,Yes,6.0,48.0,20.4
7926,"Siddhapudur, Coimbatore - Tnpcb",2011-09-15,2018,9.0,Sep,Monsooon,Ahmedabad,Tamil Nadu,2.0,11.02,76.97,123.07,Moderate,Moderate,0.01,53.08,74.95,31.46,78.65,102.25,14.46,0.67,35.84,135.74,3.61,5.06,2.17,O3,Yes,No,1.466,7.442,7.034,2686.0,1702.0,7252.0,0.53,Good,River,Noyyal,No,No,2658674.5,42483.0,42483.0,0.0,Baseline,Textiles,Manufacturing,8862.0,773.0,401.0,10036.0,9.0,4556.0,4325439.0,2.2028,0.00232,40.0,No,4.0,77.0,29.46
17545,"Btm Layout, Bengaluru - Kspcb",2016-03-08,2016,3.0,Mar,Monsoon,Bengaluru,Karnataka,1.0,22.57,78.49,123.0,Moderate,Moderate,3.17,53.08,122.4,10.23,41.83,24.9,16.27,1.41,2.82,49.67,0.92,0.43,1.03,Pm10,No,Yes,5.48,5.89,6.97,31964.0,1702.0,1412.0,4.11,Heavily Polluted,River,Arkavathi,Yes,No,7402439.0,6284668.0,7402439.0,0.0,Baseline,IT/Electronics,Agro-Industry,179904.0,420.0,670.0,181004.0,5.0,4732.0,2793715.0,37.51,0.068016,40.0,No,4.0,49.0,33.6
3928,"Satellite, Ahmedabad - Gpcb",2015-12-23,2015,12.0,Dec,Monsoon,Ahmedabad,Gujarat,1.0,22.57,72.59,123.0,Verypoor,Critical,1.48,53.08,97.0,14.15,72.18,37.37,16.27,14.15,64.9,51.78,4.07,32.31,6.93,Pm10,Yes,Yes,2.415,5.85999999999999,7.93999999999999,3596.0,25.0,1879.0,2.2,Acceptable,River,Sabarmati,No,No,4570115.5,2412065.0,4570115.5,0.0,Baseline,Pharmaceuticals,Chemical,285639.5,432.0,643.5,286785.5,6.0,11664.0,5665999.0,27.695,0.050707,40.0,No,5.0,80.0,24.95
29210,"Bollaram, Hyderabad - Tspcb",2017-11-30,2017,11.0,Nov,Post-Monsoon,Hyderabad,Telangana,1.0,17.39,78.49,140.0,Moderate,Moderate,1.395,64.72,121.51,9.05,23.99,30.5,13.13,0.82,14.09,32.47,2.95,12.16,3.69,Pm10,Yes,Yes,8.50499999999999,2.95,8.7,232.5,1702.0,618508.5,4.145,Heavily Polluted,River,Musi,Yes,Yes,7248359.0,6365702.0,7248359.0,0.0,Baseline,Pharma/Chemical,Manufacturing,203002.0,301.0,433.0,203736.0,4.0,19968.5,8237758.5,10.16,0.025424,28.5,No,6.0,46.0,22.65
21991,"Bandra, Mumbai - Mpcb",2017-07-17,2017,6.0,Jul,Monsooon,Hyderabad,Telangana,1.0,17.39,78.49,93.0,Moderate,Low,2.17,53.08,27.38,6.78,12.06,5.95,18.71,0.16,10.78,31.84,0.24,4.0,0.66,O3,No,No,8.59,4.9,8.14,200.0,25.0,352060.0,4.17,Heavily Polluted,River,Musi,Yes,Yes,7154040.0,6466657.0,7154040.0,0.0,Baseline,Pharma/Chemical,Manufacturing,124253.0,131.0,623.0,124668.0,9.0,20342.0,1938507.5,6.26,0.014693,43.0,No,5.0,56.0,26.3
16883,"Satellite, Ahmedabad - Gpcb",2020-04-20,2020,4.0,May,Summer,Ahmedabad,Gujrat,1.0,23.03,72.59,86.0,Satisfactory,Low,0.74,29.84,77.98,3.91,23.99,10.58,16.27,0.34,25.22,32.47,2.27,15.74,1.02,Pm10,No,No,1.95,6.9,7.498,54.5,25.0,5484.0,1.76,Acceptable,River,Sabarmati,Yes,No,7172347.0,6449363.5,5737877.5,0.0,Vehicular Reduction 20%,Pharmaceuticals,Chemical,159398.0,360.0,450.5,160188.0,4.0,10988.5,7000990.5,14.925,0.0225599999999999,43.0,Yes,4.0,77.5,25.75
17289,"Igsc Planetarium, Patna - Bspcb",2015-10-18,2015,10.0,Oct,Post-Monsoon,Patna,Bihar,1.0,25.59,85.14,259.0,Poor,Moderate,-2.56,170.0,97.0,11.63,24.45,26.0,12.18,2.26,5.73,9.8,0.58,3.34,1.72,Pm2.5,No,Yes,4.91,8.38,7.54,29451.0,28498.0,10.0,3.81,Heavily Polluted,River,Ganga,Yes,No,1782075.0,1733184.0,2559808.0,0.0,Baseline,Brick Kiln,Manufacturing,211086.0,498.0,640.0,212224.0,5.0,1902.0,357290.0,111.58,0.593982,36.0,No,6.0,56.0,21.1
196,"Talkatora, Lucknow - Uppcb",2017-08-12,2017,8.0,Aug,Monsoon,Lucknow,Uttar Pradesh,1.0,26.85,78.49,84.0,Satisfactory,Low,4.955,38.97,97.0,9.37,30.55,14.85,15.53,1.47,6.97,10.19,1.11,3.1,1.03,Pm10,No,No,4.91,4.18,7.19,50.0,25.0,42.0,2.635,Moderately Polluted,River,Gomti,No,No,3130984.5,2584065.0,3130984.5,20.0,Baseline,Food Processing,Agro-Industry,141837.0,260.5,301.5,142399.0,4.5,2002.0,1012555.5,12.6789,0.1325675,43.5,No,10.0,60.0,26.1
29485,"Bandra, Mumbai - Mpcb",2018-06-27,2018,6.0,Jun,Monsoon,Jorapokhar,Jharkhand,1.0,23.69,86.42,124.0,Moderate,Moderate,-4.95,53.08,109.67,15.56,10.04,24.36,8.91,0.98,24.04,19.42,0.97,2.55,1.03,Pm10,No,Yes,5.82,4.9,6.95,10324.0,1702.0,1928.0,4.91,Moderately Polluted,River,Damodar,Yes,Yes,89657.0,139193.0,132233.35,0.0,Baseline,Mining/Coal,Mining/Coal,197498.0,135436.0,129270.0,1298098.0,6.0,29415.0,46297.0,6.4905,0.031603,49.0,No,22.0,61.0,27.8
14260,"Talkatora, Lucknow - Uppcb",2015-01-09,2015,1.0,Jan,Wintr,Lucknow,Tamil Nadu,1.0,26.85,80.95,349.0,Very Poor,Critical,-1.81,179.67,97.0,4.27,24.74,3.13,40.51,13.99,182.39,32.47,2.52,4.78,1.03,So2,Yes,No,2.45,5.335,7.47,50.0,25.0,32.5,1.995,Acceptable,River,Gomti,No,No,2510799.5,2177752.0,2510799.5,10.0,Baseline,Food Processing,Agro-Industry,196007.0,221.0,518.0,196535.0,5.5,11664.0,951368.5,104.04,0.202319,26.5,No,7.0,50.0,18.55
5353,"Town Hall, Amritsar - Ppcb",2019-03-01,2019,3.0,May,Summmer,Amritsar,Tamil Nadu,2.0,31.63,74.87,109.0,Modrate,Moderate,-4.79,57.28,122.07,10.4,10.54,20.93,9.16,0.51,6.2,21.55,4.57,6.41,2.65,Pm10,No,Yes,2.66,8.16,8.14,3596.0,221.0,2708.0,2.14,Acceptable,River,Beas,Yes,No,2658674.5,2192887.0,1873005.0,0.0,Vehicular Reduction 20%,Textiles,Agro-Industry,197498.0,87.0,107.0,58813.0,6.0,4629.0,876474.0,12.6789,0.067102,44.0,Yes,7.0,57.0,25.9
4281,"Bandra, Mumbai - Mpcb",2020-05-04,2020,5.0,May,Summer,Talcher,Odisha,3.0,20.95,85.23,100.0,Satisfctory,Low,0.74,11.1,20.65,50.3,17.35,54.18,5.48,2.02,26.4,47.93,0.0,0.0,1.03,O3,No,No,7.68,4.24,7.498,7427.0,3355.0,2708.0,5.4,Moderately Polluted,River,Brahmani,Yes,No,78833.0,2412065.0,509201.9,0.0,Baseline,Automobile,Thermal Power,1669642.0,173685.0,163987.0,2007314.0,10.0,11664.0,144448.0,8.0293,0.031603,30.0,No,6.0,60.0,50.66
5429,"Civic Centre, Brajrajnagar - Ospcb",2018-12-24,2018,12.0,Dec,Winte,Brajrajnagar,Odisha,3.0,22.57,83.92,119.0,Modrate,Moderate,2.16,53.08,97.0,21.01,23.99,38.21,43.89,2.25,14.08,7.09,19.03,2.55,1.03,Pm10,Yes,Yes,3.46,4.77,7.498,1821.0,2192.0,12090.0,3.605,Acceptable,River,Ib,Yes,No,67057.0,201258.0,191195.1,0.0,Baseline,Coal/Power,Coal/Power,197498.0,114830.0,51854.0,1017384.0,13.0,25379.0,60001.0,12.6789,2e-06,16.0,No,7.0,72.0,32.2
27532,"Btm Layout, Bengaluru - Kspcb",2016-10-09,2018,10.0,Oct,Monsoon,Ahmedabad,Karnataka,1.0,22.57,77.59,83.0,Satisfactory,Low,1.81,13.51,85.18,7.51,27.68,3.9,15.05,1.11,4.26,15.26,0.33,0.93,1.03,Pm10,No,No,5.24,5.78,7.745,26471.0,10114.5,587.5,4.025,Heavily Polluted,River,Arkavathi,Yes,No,7180587.5,6468935.0,7180587.5,0.0,Baseline,IT/Electronics,Agro-Industry,156660.0,343.0,456.0,157459.0,7.0,11664.0,2837834.0,33.125,0.0576025,59.5,No,6.0,51.0,25.6
12724,"Btm Layout, Bengaluru - Kspcb",2018-02-23,2018,2.0,Feb,Winter,Bengaluru,Karnataka,1.0,12.97,77.59,83.0,Satisfactory,Low,-0.51,53.08,71.15,3.84,31.9,19.82,17.15,0.94,10.78,52.09,0.68,1.04,1.03,Pm10,No,No,5.41,5.94,7.97,32653.0,9511.0,2112.0,4.12,Heavily Polluted,River,Arkavathi,Yes,No,8499009.0,2412065.0,8499009.0,0.0,Baseline,IT/Electronics,Manufacturing,224613.0,520.0,310.0,225443.0,8.0,4835.0,3214242.0,48.09,0.076469,60.0,No,6.0,60.0,25.9
25008,"Alandur, Chennai - Tnpcb",2018-10-02,2018,10.0,Oct,Post-Monsoon,Chennai,Tamil Nadu,1.0,22.57,80.27,66.0,Satisfactory,Low,-2.1,22.28,52.0,11.63,23.99,24.73,47.8,0.97,7.93,13.46,0.03,1.43,1.03,Pm10,No,No,13.815,4.9,7.22,6704.0,1593.0,997.5,4.33,Heavily Polluted,River,Cooum,Yes,No,6645974.0,5931980.0,6645974.0,0.0,Baseline,Automobile,Manufacturing,171651.0,214.0,355.0,172220.0,4.5,29541.5,18871167.5,12.6789,0.009277,40.0,No,9.0,53.5,25.9
9626,"Satellite, Ahmedabad - Gpcb",2017-03-05,2018,6.0,Mar,Summer,Ahmedabad,Gujarat,1.0,23.03,72.59,406.0,Severe,Critical,5.55,71.56,111.46,15.07,48.97,33.28,16.27,15.07,54.31,46.72,0.0,0.0,0.0,Pm10,Yes,No,1.57,7.05,7.91,51.0,25.0,3190.0,1.6,Acceptable,River,Sabarmati,No,No,5728202.0,2412065.0,5728202.0,0.0,Baseline,Pharmaceuticals,Chemical,210921.0,292.0,560.0,211877.0,6.0,10415.0,6035333.0,19.61,0.034462,40.0,No,5.0,66.0,17.7
20470,"Bandra, Mumbai - Mpcb",2017-01-15,2018,1.0,Jan,Winter,Mumbai,Tamil Nadu,1.0,22.57,72.88,169.0,Moderate,Moderate,3.59,72.62,169.75,40.19,43.85,52.8,18.76,0.0,12.48,40.0,0.0,0.0,0.0,Pm10,Yes,Yes,4.91,5.19,7.125,3596.0,57.5,882.5,3.715,Heavily Polluted,River,Ulhas,Yes,No,9917407.0,8522316.0,9917407.0,10.0,Baseline,Automobile,Manufacturing,197498.0,206.0,304.5,144819.0,5.0,11664.0,21187387.5,6.35,0.0067434999999999,48.0,No,8.5,72.0,26.5
6085,"Alandur, Chennai - Tnpcb",2016-04-27,2016,4.0,Apr,Summer,Chennai,Tamil Nadu,1.0,13.08,80.27,120.0,Moderate,Moderate,1.97,56.99,97.0,11.63,15.37,11.31,82.4,0.76,3.41,27.37,1.43,3.39,1.03,Pm10,No,Yes,12.09,3.11,7.498,18071.0,9609.0,1806.0,4.71,Severely Polluted,River,Yamuna,Yes,Yes,5847733.0,2412065.0,5847733.0,0.0,Baseline,Automobile,Manufacturing,130222.0,307.0,362.0,130700.0,6.0,28361.0,17593359.0,4.61,0.007223,60.0,No,6.0,58.0,25.9
8539,"Ernakulam South, Kochi - Kspcb",2015-10-15,2015,10.0,Oct,Post-Monsoon,Kochi,Kerala,2.0,9.93,76.26,220.55,Poor,High,4.65,97.33,97.0,37.42,93.55,121.61,19.47,1.53,28.89,82.09,4.87,6.81,2.92,Pm10,Yes,Yes,2.324,4.9,8.246,3457.0,1728.0,9334.0,1.24,Acceptable,River,Yamuna,No,No,2658674.5,82505.0,82505.0,0.0,Baseline,Automobile,Shipping/Refinery,41478.0,540.0,1486.0,43504.0,24.0,7297.0,719326.0,5.9619,0.060479,37.0,No,24.0,84.0,24.88
32551,"Jorapokhar, Dhanbad - Jspcb",2018-10-20,2018,10.0,Oct,Post-Monsoon,Jorapokhar,Tamil Nadu,3.0,23.69,86.42,123.0,Poor,High,-3.69,51.9,531.17,6.92,6.97,24.36,6.58,0.0,5.61,32.47,0.97,2.55,1.03,Pm10,No,Yes,4.12,3.78,7.72,5375.0,6138.0,6798.0,3.87,Acceptable,River,Damodar,Yes,Yes,2658674.5,192084.0,182479.8,0.0,Baseline,Mining/Coal,Mining/Coal,1070293.0,139491.0,142227.0,1352011.0,14.0,35875.0,40165.0,6.7601,3e-06,32.0,No,5.0,63.0,16.2
28346,"Talkatora, Lucknow - Uppcb",2018-03-01,2018,3.0,Mar,Summer,Ahmedabad,Tamil Nadu,1.0,26.85,80.95,264.0,Poor,High,0.74,114.94,97.0,10.86,23.99,34.48,45.88,0.78,12.12,32.47,0.52,0.33,1.03,Pm2.5,Yes,No,4.91,6.815,7.26,50.0,25.0,230.0,1.84,Acceptable,River,Gomti,No,No,3217316.5,2818780.0,3217316.5,10.0,Baseline,Food Processing,Agro-Industry,197498.0,330.0,358.0,174052.0,1.0,1994.5,1108821.0,12.6789,0.152938,33.0,No,4.0,49.5,25.9
4711,"Satellite, Ahmedabad - Gpcb",2015-09-21,2015,9.0,Sep,Monsooon,Ahmedabad,Gujarat,1.0,23.03,72.59,324.5,Very Poor,Critical,1.03,27.08,80.39,11.63,23.99,22.19,16.27,9.95,9.51,12.46,0.0,4.77,0.32,Pm10,No,No,3.125,5.135,7.75,58.5,25.0,3543.0,2.52,Acceptable,River,Sabarmati,Yes,No,4647077.5,4045678.5,4647077.5,0.0,Baseline,Pharmaceuticals,Chemical,251250.0,473.0,568.0,252332.0,6.0,11664.0,5632163.0,25.13,0.045073,27.0,No,7.0,81.5,25.9
20811,"Civic Centre, Brajrajnagar - Ospcb",2019-08-22,2019,8.0,May,Monsoon,Brajrajnagar,Odisha,3.0,21.82,83.92,101.0,Moderate,Moderate,-3.51,39.35,68.75,11.63,9.97,7.56,45.64,1.83,10.78,32.47,0.0,2.55,1.03,Pm10,No,No,5.2,4.36,7.498,3596.0,1702.0,2355.0,4.15,Moderately Polluted,River,Ib,Yes,No,58580.0,2412065.0,116851.9,0.0,Baseline,Coal/Power,Coal/Power,197498.0,420.0,63944.0,869049.0,23.0,11664.0,63355.0,5.7937,1e-06,26.0,No,23.0,59.0,34.1
